"","sample.id","band","band2","long","lat","country","location","pop2","pop3","gps","zone","sort.column.snps","sex","tarsus.mean","rwl.mean","bill.length.mean","bill.depth.mean","bill.width.mean","tail.mean","weight","c2.pointedness","c3.convexity","b.total.bright","b.avg.bright","b.hue","b.chrom","r.total.bright","r.avg.bright","r.hue","r.chrom","t.total.bright","t.avg.bright","t.hue","t.chrom","v.total.bright","v.avg.bright","v.hue","v.chrom","carbon.ratio","mate.id"
"61","1053","1053_g_Chengra.2_china","1053",112.809795,28.391816,"china","changsha","changsha","changsha","happy.helpers","gutturalis",61,"f",10.68333333,118.1666667,5.433333333,2.65,4.35,74.66666667,16.83,0.36155832,0.801125339,109296.5033,54.73034719,639.7756667,0.338280032,94345.99333,47.24386246,617.1266667,0.344226979,14082.28667,7.051720915,685.8083333,0.50870307,79780.09333,39.94997162,572.5063333,0.374332503,NA,"1054"
"62","1054","1054_g_Chengra.2_china","1054",112.809795,28.391816,"china","changsha","changsha","changsha","happy.helpers","gutturalis",62,"m",10.16666667,116.8333333,5.966666667,2.966666667,4.666666667,109,16.74,0.326684842,0.865636061,76117.35,37.94484048,597.723,0.382199601,87070.37333,43.40497175,625.7763333,0.369158802,12167.80333,6.065704553,680.363,0.534059121,74507.27667,37.1422117,609.4016667,0.393938819,NA,"1053"
"63","1055","1055_g_Chengra.3_china","1055",112.809795,28.391816,"china","changsha","changsha","changsha","china.mobile","gutturalis",63,"m",9.916666667,119,5.85,2.433333333,5.1,87.25,15.39,0.302992164,0.4978723,101941.9633,50.81852609,636.449,0.331661981,99537.05333,49.61966766,663.445,0.346706154,15349.59,7.651839482,684.7743333,0.561008593,52301.32333,26.07244433,669.4,0.468413479,NA,NA
"64","1056","1056_g_Zheng.Zhouw_china","1056",113.65069,34.780976,"china","zhengzhou","zhengzhou","zhengzhou","smog","gutturalis",64,"f",10.38333333,118.3333333,5.55,2.8,4.6,94.33333333,17.97,0.327786048,0.476706206,61420.73,30.75649975,660.022,0.332585473,94100.75667,47.12105992,569.8446667,0.343742697,16771.05667,8.398125522,687.801,0.509596039,68464.56,34.28370556,589.4836667,0.412492163,NA,"1057"
"65","1057","1057_g_Zheng.Zhouw_china","1057",113.65069,34.780976,"china","zhengzhou","zhengzhou","zhengzhou","smog","gutturalis",65,"m",10.4,120.5,5.75,2.666666667,4.466666667,110.4166667,15.38,0.276219219,0.681667944,63995.51667,32.04582707,622.4073333,0.393101679,84667.43,42.39731097,652.7463333,0.363281831,18577.93,9.302919379,667.1273333,0.489605845,58282.84,29.1851978,587.5063333,0.403410631,NA,"1056"
"66","1058","1058_g_Zheng.Zhouw_china","1058",113.651164,34.780917,"china","zhengzhou","zhengzhou","zhengzhou","golden.retriever","gutturalis",66,"m",10.18333333,118.8333333,5.866666667,2.766666667,4.5,92.08333333,14.79,0.299544563,0.675532668,86397.07333,43.26343181,674.0586667,0.33211791,82338.62667,41.23116007,654.059,0.370845429,14381.84,7.201722584,668.4033333,0.501798469,94094.61,47.11798197,633.8123333,0.368100844,NA,"1059"
"67","1059","1059_g_Zheng.Zhouw_china","1059",113.651164,34.780917,"china","zhengzhou","zhengzhou","zhengzhou","golden.retriever","gutturalis",67,"f",10.1,117.6666667,5.416666667,2.716666667,4.1,81,17.94,0.310201365,0.65392697,89586.62333,44.86060257,644.1633333,0.344061238,89065.29667,44.59954765,639.7766667,0.334525781,24358.73667,12.19766483,670.476,0.503110576,70754.63,35.43046069,610.18,0.372872738,NA,"1058"
"68","106","VN96105","VN96105",77.655419,53.689814,"russia","karasuk","karasuk","karasuk","ginger.cat","rustica",68,"f",11.16666667,126.1666667,5.416666667,2.833333333,4.55,79.16666667,20.92,0.248293081,0.936245095,110440.985,55.30344767,625.4333333,0.331009522,124007.3473,62.0968189,621.1166667,0.324676674,31310.52787,15.67878211,634.76,0.508852701,112032.9217,56.10061175,560.4533333,0.358033586,NA,"VN96106"
"69","1060","1060_g_Zheng.Zhouw_china","1060",113.651689,34.78042,"china","zhengzhou","zhengzhou","zhengzhou","bicycles","gutturalis",69,"f",10.48333333,114.1666667,5.516666667,2.433333333,4.283333333,77.08333333,17.37,0.337199744,0.542109946,86423.02333,43.27642631,657.4446667,0.330572443,87554.82667,43.8431781,674.3703333,0.331433086,19672.15333,9.850852946,673.0436667,0.524633953,87959.50667,44.04582207,640.1193333,0.357327208,NA,"1061"
"70","1061","1061_g_Zheng.Zhouw_china","1061",113.651689,34.78042,"china","zhengzhou","zhengzhou","zhengzhou","bicycles","gutturalis",70,"m",10.06666667,118.5,5.666666667,2.766666667,4.416666667,111.1666667,16.1,0.33040295,0.560598167,61863.66667,30.97830078,624.7843333,0.336026362,86894.85333,43.51269571,649.743,0.344300182,14851.35667,7.436833584,686.119,0.51232401,81736.28333,40.92953597,619.4716667,0.350966287,-20.9525,"1060"
"71","1062","1062_g_Zheng.Zhouw_china","1062",113.652342,34.780237,"china","zhengzhou","zhengzhou","zhengzhou","wind","gutturalis",71,"f",10.9,117.1666667,5.5,2.783333333,4.3,74.5,18.23,0.393347211,0.327593447,88308.41333,44.22053747,631.4766667,0.322925224,104533.1133,52.34507428,630.7843333,0.330240071,23956.6,11.99629444,671.1216667,0.506743099,71816.85,35.96236855,577.49,0.397918488,-21.5338,NA
"72","1063","1063_g_Liu.Village_china","1063",113.652342,34.780237,"china","zhengzhou","zhengzhou","zhengzhou","cluster.fluck","gutturalis",72,"f",10.56666667,113,5.333333333,2.566666667,4.966666667,70.33333333,18.03,0.36774479,0.650666207,87809.73667,43.97082457,645.8106667,0.327051961,85023.66667,42.57569688,622.7676667,0.340175208,22965.05667,11.499778,644.8063333,0.524498584,89512.05667,44.82326323,632.1173333,0.336779142,-19.2874,NA
"73","1064","1064_g_Liu.Village_china","1064",113.679212,34.842119,"china","zhengzhou","zhengzhou","zhengzhou","new.skills","gutturalis",73,"m",9.7,119.5,5.05,2.766666667,4.466666667,91.08333333,16.84,0.259853702,0.953293631,82030.84667,41.07703889,645.7816667,0.346555887,106501.0033,53.33049741,606.758,0.336567199,14907.30667,7.464850609,689.106,0.49620801,67613.54333,33.857558,610.8126667,0.374230519,-18.986,"1065"
"74","1065","1065_g_Liu.Village_china","1065",113.679212,34.842119,"china","zhengzhou","zhengzhou","zhengzhou","new.skills","gutturalis",74,"f",10.93333333,113.3333333,5.266666667,2.5,4.566666667,69.58333333,16.8,0.335955559,0.739047727,98050.3,48.87851446,674.4283333,0.329402714,102549.5167,51.12139415,617.415,0.334038658,14145.92333,7.051806248,655.016,0.513800516,86458.03,43.09971585,582.3806667,0.390372532,-20.7371,"1064"
"75","1066","1066_g_Liu.Village_china","1066",113.679116,34.842105,"china","zhengzhou","zhengzhou","zhengzhou","new.skills.confirmed","gutturalis",75,"m",10.43333333,120.1666667,5.7,2.95,4.35,104.75,16.47,0.28196099,0.588007391,84874.82333,42.31048023,609.081,0.342841396,73201.74333,36.49139747,657.7303333,0.387909192,10956.02667,5.461628448,671.451,0.540907159,52001.93333,25.92319708,611.023,0.449964982,-21.8311,"1067?"
"76","1067","1067_g_Liu.Village_china","1067",113.679105,34.842098,"china","zhengzhou","zhengzhou","zhengzhou","lonely.girl","gutturalis",76,"f",10.65,120.1666667,5.383333333,2.5,4.5,81.41666667,18.02,0.286616498,0.707024523,104446.6233,52.30176431,574.017,0.338671623,110004.13,55.08469204,606.4013333,0.338107067,18178.02333,9.102665665,689.7886667,0.507018671,57954.48333,29.02077283,567.07,0.444721616,NA,"1066?"
"77","1068","1068_g_Liu.Village_china","1068",113.678858,34.84215,"china","zhengzhou","zhengzhou","zhengzhou","cruiser","gutturalis",77,"f",10.25,117.3333333,5.683333333,2.5,4.816666667,85.08333333,18.2,0.327583133,0.792395689,104121.5133,52.13896511,608.14,0.337521145,95947.00333,48.04557002,599.0966667,0.341661168,16869.60333,8.447472876,688.174,0.52506097,84220.10667,42.1733133,626.7486667,0.38433516,NA,"1069"
"78","1069","1069_g_Liu.Village_china","1069",113.678858,34.84215,"china","zhengzhou","zhengzhou","zhengzhou","cruiser","gutturalis",78,"m",10.66666667,119,5.55,2.766666667,4.333333333,89.91666667,16.5,NA,NA,83261.38,41.69322984,603.0766667,0.332371275,93631.91667,46.88628776,690.4093333,0.346268298,11442.23333,5.729711234,671.1216667,0.514742032,47811.88667,23.94185612,586.4626667,0.4079302,NA,"1068"
"79","107","VN96106","VN96106",77.655419,53.689814,"russia","karasuk","karasuk","karasuk","ginger.cat","rustica",79,"m",11.9,130,6.033333333,2.733333333,4.333333333,108.3333333,19.42,0.267136816,0.335443517,75586.46033,37.85000517,627.8133333,0.33862183,103528.4027,51.84196428,668.11,0.335671231,26866.5298,13.45344507,672.75,0.494848752,102773.9637,51.4641781,644.81,0.312909328,NA,"VN96105"
"80","1070","1070_g_Liu.Village_china","1070",113.678648,34.842113,"china","zhengzhou","zhengzhou","zhengzhou","almost.happy.ending","gutturalis",80,"f",10.16666667,118.8333333,5.6,2.633333333,4.766666667,77.5,19.04,0.290816469,0.724296765,102788.1333,51.47127358,567.4613333,0.332796979,97535.88,48.8412018,631.4696667,0.326477896,15867.64667,7.945741946,687.0543333,0.5442443,99187.33667,49.66817059,571.7933333,0.337624365,NA,NA
"81","1071","1071_g_Liu.Village_china","1071",113.679266,34.841619,"china","zhengzhou","zhengzhou","zhengzhou","po.po","gutturalis",81,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","1072","1072_g_Liu.Village_china","1072",113.679532,34.841573,"china","zhengzhou","zhengzhou","zhengzhou","its.2am","gutturalis",82,"m",10.56666667,118.1666667,5.333333333,2.833333333,4.2,98.41666667,15.95,0.344626738,0.566120616,75864.99333,37.98948089,603.403,0.366473645,87050.48333,43.59062761,639.4013333,0.373970428,13699.28,6.859929895,688.4846667,0.536648646,59868.59333,29.97926557,615.5086667,0.456327674,NA,NA
"83","1073","1073_g_Liu.Village_china","1073",113.679532,34.841573,"china","zhengzhou","zhengzhou","zhengzhou","hotel","gutturalis",83,"f",10.3,117.8333333,5.833333333,2.616666667,4.516666667,84,16.08,0.325953753,0.513774914,85329.29,42.72873811,643.7856667,0.349139958,88734.68,44.43399099,680.405,0.355456147,14163.09,7.092183275,688.7953333,0.497740622,65806.56,32.95270906,674.424,0.411103262,NA,"1074"
"84","1074","1074_g_Liu.Village_china","1074",113.679532,34.841573,"china","zhengzhou","zhengzhou","zhengzhou","hotel","gutturalis",84,"m",10.51666667,114.6666667,5.033333333,2.8,4.666666667,90.33333333,15.64,0.305916431,0.753853685,85568.63,42.84858788,586.4626667,0.337428364,101190.3133,50.67116341,646.4386667,0.339783151,12788.69333,6.403952596,686.802,0.502497541,73810.42667,36.96065431,622.4073333,0.374841653,NA,"1073"
"85","1075","1075_g_Liu.Village_china","1075",113.676505,34.841651,"china","zhengzhou","zhengzhou","zhengzhou","cake.walk","gutturalis",85,"m",10.33333333,117.1666667,5.566666667,2.8,5,105.1666667,16.73,0.328256474,0.69298226,80155.29667,40.13785512,610.5016667,0.343773157,80812.44333,40.46692205,579.1133333,0.358991418,13372.04667,6.696067434,667.418,0.458595023,68828.94333,34.46617092,610.5016667,0.399086833,NA,"1076"
"86","1076","1076_g_Liu.Village_china","1076",113.676505,34.841651,"china","zhengzhou","zhengzhou","zhengzhou","cake.walk","gutturalis",86,"f",10.2,116.6666667,5.383333333,2.7,4.333333333,81.66666667,16.75,0.308264819,0.694797307,91633.32333,45.6796228,616.4536667,0.336274533,92703.6,46.21316052,607.435,0.337351076,15440.02333,7.696920904,676.1173333,0.530240843,72663.14667,36.22290462,583.748,0.388640717,NA,"1075"
"87","1077","1077_g_Liu.Village_china","1077",113.676835,34.841621,"china","zhengzhou","zhengzhou","zhengzhou","drunks","gutturalis",87,"f",10.66666667,115,5.566666667,2.5,4.566666667,83.16666667,17.61,0.246243963,0.519246854,63784.99333,31.79710535,615.4386667,0.373655554,83544.32667,41.64722167,607.0936667,0.380887802,17761.42,8.854147557,671.477,0.536447783,57152.18667,28.49062147,615.0526667,0.43635668,NA,NA
"88","1078","1078_g_Liu.Village_china","1078",113.677126,34.841584,"china","zhengzhou","zhengzhou","zhengzhou","corner","gutturalis",88,"f",11.33333333,117.3333333,5.5,2.833333333,4.6,79.16666667,18.01,0.372590377,0.477461795,79642.29667,39.88096979,616.075,0.355980494,71900.85,36.00443165,599.733,0.378465265,16622.80667,8.323889167,683.7533333,0.513872322,53738.85,26.90978968,616.4713333,0.416069537,NA,"1079"
"89","1079","1079_g_Liu.Village_china","1079",113.677126,34.841584,"china","zhengzhou","zhengzhou","zhengzhou","corner","gutturalis",89,"m",10.41666667,116.1666667,5.466666667,2.533333333,4.516666667,91,15.7,0.309699287,0.739162652,56438.36667,28.2615757,660.3996667,0.349028616,85856.09667,42.99253714,611.763,0.352588075,13827.24667,6.924009347,679.4823333,0.498904939,57991.07,29.03909364,616.4663333,0.422065972,NA,"1078"
"90","108","VN96107","VN96107",77.654108,53.689435,"russia","karasuk","karasuk","karasuk","sharp.tooth","rustica",90,"f",11.9,125.3333333,5.783333333,3.016666667,4.55,92,20.81,0.335808457,0.271707813,80788.72867,40.4550469,626.0933333,0.331219591,94383.05267,47.26241996,605.1133333,0.337833912,26431.77623,13.23574173,653.7466667,0.494959166,109048.8623,54.60634068,628.1266667,0.333878471,NA,"VN96108"
"91","1080","1080_g_Liu.Village_china","1080",113.676687,34.841578,"china","zhengzhou","zhengzhou","zhengzhou","unmemorable","gutturalis",91,"f",10.21666667,118.1666667,5.433333333,2.633333333,4.466666667,80,18.35,0.311267974,1.000121922,78144.47333,39.13093307,597.4856667,0.349379211,85388.33,42.75830245,634.154,0.351597133,19570.56667,9.799983308,679.1093333,0.511380013,78392.55333,39.25515941,660.4626667,0.347235713,-22.2187,NA
"92","1081","1081_g_Liu.Village_china","1081",113.678652,34.841938,"china","zhengzhou","zhengzhou","zhengzhou","another.female","gutturalis",92,"f",10.61666667,119,5.966666667,2.8,4.233333333,83.08333333,18.86,0.316508043,0.649589934,79474.08333,39.79673677,619.4846667,0.357806251,78459.01,39.28843766,610.4213333,0.367014332,13850.61667,6.935711901,685.4353333,0.512697595,55014.33667,27.54849107,642.7296667,0.451659303,NA,NA
"93","1082","1082_g_Liu.Village_china","1082",113.678939,34.841721,"china","zhengzhou","zhengzhou","zhengzhou","a.male.at.last","gutturalis",93,"m",10.2,116.8333333,5.6,2.566666667,4.5,103.0833333,16.3,0.323440686,0.615534052,84075.03667,42.10066934,660.022,0.332694979,105746.2167,52.95253714,691.403,0.331215069,16208.87,8.116609915,690.0986667,0.516063565,79328.11,39.72364046,689.7273333,0.345895892,NA,"1083"
"94","1083","1083_g_Liu.Village_china","1083",113.678939,34.841721,"china","zhengzhou","zhengzhou","zhengzhou","a.male.at.last","gutturalis",94,"f",9.833333333,117.8333333,5.533333333,2.666666667,4.233333333,86.58333333,15.63,0.325015892,0.594262609,67511.55,33.80648473,607.7926667,0.378058415,69335.7,34.71992989,631.7313333,0.403512667,18620.87,9.324421632,689.106,0.529580459,48748.71333,24.41097313,654.1126667,0.443038273,NA,"1082"
"95","1084","1084_g_Swallow.Village_china","1084",108.806799,34.345908,"china","xian","xian","xian","nice.lady","gutturalis",95,"f",10.56666667,118.5,5.433333333,2.533333333,4.75,89.16666667,20.21,0.354906754,0.644524063,125380.89,62.78462193,657.7663333,0.316451612,96940.45333,48.54304123,608.113,0.333435126,21343.32667,10.68769488,676.376,0.514434279,81457.39333,40.78988149,609.7683333,0.349215521,NA,"1085?"
"96","1085","1085_g_Swallow.Village_china","1085",108.806799,34.345908,"china","xian","xian","xian","nice.lady","gutturalis",96,"m",10.3,118.8333333,5.2,2.7,4.7,95.25,17.01,0.264041504,1.333487619,95390.84,47.76707061,646.108,0.338865862,87758.92333,43.94537974,606.4976667,0.337392862,15302.34,7.662663996,685.435,0.478105032,92929.87667,46.53474044,598.8386667,0.350371979,-20.4948,"1084?"
"97","1086","1086_g_Swallow.Village_china","1086",108.804166,34.345668,"china","xian","xian","xian","house.151","gutturalis",97,"m",10.75,118.5,5.2,2.366666667,4.933333333,103.1666667,15.61,0.313531818,0.646446091,106682.84,53.42155233,636.4456667,0.340117034,89052.50333,44.59314138,640.797,0.337609638,16984.31667,8.504915707,685.8083333,0.542876231,63784.49333,31.9401569,603.7623333,0.396685865,-23.3158,NA
"98","1087","1087_g_Swallow.Village_china","1087",108.802645,34.345416,"china","xian","xian","xian","third.house.down","gutturalis",98,"m",10.88333333,120.8333333,5.333333333,2.766666667,4.333333333,96.58333333,15.94,0.307374847,0.819102068,112136.4567,56.15245702,642.093,0.328801324,98752.91,49.45063095,609.0503333,0.327572693,17862.78667,8.944810549,679.754,0.540538987,95303.87667,47.72352362,653.756,0.33680087,-22.0558,"1088"
"99","1088","1088_g_Swallow.Village_china","1088",108.802645,34.345416,"china","xian","xian","xian","third.house.down","gutturalis",99,"f",10.93333333,120,5.033333333,2.733333333,4.533333333,87.25,20.74,0.387119885,0.50103701,84050.15667,42.08821065,621.4266667,0.36674721,73271.47,36.69077116,604.4456667,0.391620664,14900.49,7.461437156,683.4416667,0.53046454,53832.92,26.95689534,633.8123333,0.44385216,-23.2394,"1087"
"100","1089","1089_g_Swallow.Village_china","1089",108.803216,34.345502,"china","xian","xian","xian","rt.of.146","gutturalis",100,"m",11.1,120.1666667,5.433333333,2.783333333,4.5,96.25,17.69,0.269561541,0.765026561,105368.6367,52.76346353,631.1163333,0.344303419,99490.96333,49.82021198,596.127,0.34310531,18483.16,9.255463195,677.435,0.521938896,67798.86,33.95035553,587.8183333,0.374735808,-19.3238,"1090"
"101","109","VN96108","VN96108",77.654108,53.689435,"russia","karasuk","karasuk","karasuk","sharp.tooth","rustica",101,"m",11.3,124.5,5.8,2.966666667,4.85,122.5,19.52,0.289692674,0.661292843,113772.8737,56.97189468,667.04,0.31300706,114149.9,57.16069104,660.02,0.336284274,22664.6204,11.3493342,667.42,0.50261054,109988.311,55.07677066,657.4466667,0.332867955,NA,"VN96107"
"102","1090","1090_g_Swallow.Village_china","1090",108.803216,34.345502,"china","xian","xian","xian","rt.of.146","gutturalis",102,"f",10.53333333,118.8333333,5.216666667,2.55,4.466666667,87.75,19.3,0.363209913,0.497312378,105845.8167,53.00241195,644.051,0.325119446,94270.75333,47.20618595,596.822,0.330406179,16775.11667,8.400158571,685.4353333,0.507064164,80145.99333,40.13319646,589.504,0.377996247,-21.2161,"1089"
"103","1091","1091_g_Swallow.Village_china","1091",108.804045,34.345586,"china","xian","xian","xian","house.155","gutturalis",103,"f",10.25,116.5,5.616666667,2.8,4.416666667,91.91666667,18.17,0.296950067,0.581822489,79123.5,39.62118177,571.841,0.361937615,86469.02333,43.29946086,580.4773333,0.361414654,17219.12,8.622493741,679.1093333,0.495998176,51984.24333,26.03116842,612.7676667,0.429293019,NA,"1092"
"104","1092","1092_g_Swallow.Village_china","1092",108.804045,34.345586,"china","xian","xian","xian","house.155","gutturalis",104,"m",10.16666667,119.1666667,5.266666667,2.733333333,4.533333333,92.08333333,16.19,NA,NA,69690.57667,34.89763479,638.4516667,0.382758764,72345.65,36.22716575,627.7583333,0.376398439,13441.19333,6.730692706,685.4966667,0.494592848,38368.39333,19.21301619,666.6803333,0.514568227,NA,"1091"
"105","1093","1093_g_Swallow.Village_china","1093",108.804064,34.345602,"china","xian","xian","xian","house.153","gutturalis",105,"m",10.06666667,121.75,5.733333333,2.566666667,4.466666667,100.5,16.91,0.35955741,0.521307937,84053.66333,42.08996662,580.8156667,0.339399208,90335.73,45.23571858,584.8013333,0.340324869,16501.93667,8.263363378,687.0543333,0.4835284,73367.79667,36.73900684,560.1853333,0.386977182,NA,"1094"
"106","1094","1094_g_Swallow.Village_china","1094",108.804064,34.345602,"china","xian","xian","xian","house.153","gutturalis",106,"f",10.96666667,119,5.1,2.5,4.666666667,84.33333333,18.12,0.336461699,0.609979335,86019.70667,43.07446503,622.471,0.348089088,107948.5733,54.05536972,628.7503333,0.328988021,17139.40667,8.582577199,674.0756667,0.525091546,67001.65333,33.5511534,575.191,0.390904318,NA,"1093"
"107","1095","1095_g_Swallow.Village_china","1095",108.803325,34.345479,"china","xian","xian","xian","lone.male","gutturalis",107,"m",9.566666667,119.5,5.383333333,2.8,4.516666667,87.83333333,15.36,0.400296081,0.477127904,85817.28667,42.97310299,633.8123333,0.32707707,90234.12667,45.18484059,605.146,0.354237667,15460.34,7.741782674,667.352,0.500362244,94005.05667,47.07313804,643.408,0.338500064,NA,NA
"108","1096","1096_g_Swallow.Village_china","1096",108.8061,34.345878,"china","xian","xian","xian","nice.lanterns","gutturalis",108,"m",10.7,123,5.466666667,2.733333333,4.866666667,103,16.27,0.309431208,0.672802789,58951.66667,29.5201135,630.1363333,0.409997285,80108.78667,40.11456518,624.413,0.359921582,13887.36667,6.954114505,677.738,0.510226249,54360.67667,27.22117009,642.451,0.442086001,NA,"1097"
